BounceRates,ExitRates,PageValues,SpecialDay,Browser,Region,Weekend,New_Visitor,Dec,Feb,June,Mar,May,Nov,Oct,Sep,AvgAdministrative,AvgInformational,AvgProductRelated,Class
-0.1851275342774272,2.095620713235034,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.4687893586593431,0
-0.1851275342774272,-0.4243792666049658,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,4.374774580744674,0
-0.1851275342774272,-0.4710459422316325,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.4316291792314948,0
11.710741854072957,4.895620690835034,0.0,0.0,1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
-0.1851275342774272,0.2289540521683675,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.2228449984808767,0
-0.1851275342774272,2.095620713235034,0.0,0.8,2.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.7782047289589152,0
11.710741854072957,4.895620690835034,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
-0.1851275342774272,0.4156207266750341,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.0845181270528327,0
-0.0151865345182293,-0.4377125864982992,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4539523518563225,0.0,0.2404139262725348,0
2.7888398128101684,2.095620713235034,0.0,0.0,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.3595839338477294,0
-0.1851275342774272,0.6956207244350342,0.0,0.2,4.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.4778898107269776,0
2.400931036165614,0.7186158922510728,54.17976426,0.4,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0372877214348197,0.0,0.2291141987941361,0
-0.1851275342774272,2.095620713235034,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.4141866462535363,0
-0.1851275342774272,1.162287396701701,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.1047712759539642,0
-0.1851275342774272,-0.0043792699649658,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.0979459369032384,0
2.194046343392649,1.535620717715034,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.3826384122977307,0
0.6645774050392153,0.095620741235034,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.0618691447779732,0
0.7299393188728533,-0.1345074769239402,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.4092242568253814,0
1.3018561392663706,0.8706207230350341,0.0,0.0,0.0,-0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.7142694101331383,0
-0.1851275342774272,0.095620741235034,0.0,0.8,0.0,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1604398289485644,0.0,1.118329481936109,0
1.5142824038352043,1.295620707635034,0.0,0.6,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.7236020165531084,0
-0.1851275342774272,-0.0821570533427435,0.0,0.0,3.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.8983007741675243,0
-0.1851275342774272,-0.6541228487670172,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1604398289485644,0.0,2.1809409496386816,0
-0.1851275342774272,1.162287396701701,0.0,0.6,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.7842716970040049,0
-0.1851275342774272,-0.5177125898582992,0.0,0.0,-1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.2985097887796007,0
-0.1851275342774272,0.6956207244350342,0.0,0.4,0.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.4323875503888053,0
-0.1851275342774272,0.6956207244350342,0.0,0.0,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.2503785090361158,0
-0.0048870908017955,-0.5346822977225416,0.0,0.2,3.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.0216262366087583,0
0.8345184047984132,0.895620718835034,0.0,0.0,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.4729495653188332,0
3.780162281665816,3.028954029768367,0.0,0.2,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.0805034037736056,0
-0.1851275342774272,-0.6025610731795114,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,1.5989436595068114,0
11.710741854072957,4.895620690835034,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
11.710741854072957,4.895620690835034,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
0.4757540917998887,0.0267318377861452,0.0,0.2,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.2468394442420307,0
-0.1851275342774272,2.095620713235034,0.0,1.0,2.0,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.52339207106515,0
-0.1851275342774272,1.395620718835034,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.4048540398335662,0
2.7888398128101684,-0.0043792699649658,0.0,0.4,1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.1834097064911425,0
11.710741854072957,4.895620690835034,0.0,0.2,2.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
11.710741854072957,4.895620690835034,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
-0.1851275342774272,-0.2917581916659345,19.44707913,0.2,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3656933414714722,60.0,-0.0413293281265366,0
-0.1851275342774272,0.6956207244350342,0.0,0.4,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.1047712759539642,0
0.5146294955642832,0.5995422812036617,0.0,0.6,2.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1193891264439828,0.0,-0.1828383484862653,0
-0.1851275342774272,-0.2377125920982992,0.0,0.4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.0259006913677987,0
2.7888398128101684,2.678954032568368,0.0,0.0,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.772512303365999,0
0.3501865881983399,-0.1537125927702993,38.30849268,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7468377113676237,0.0,0.2952874856827465,0
-0.1851275342774272,-0.5043792699649658,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.7857729620931234,0
11.710741854072957,4.895620690835034,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
-0.1851275342774272,-0.3503562831971497,22.9160357,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9928568519125228,0.0,0.0251067806700514,1
-0.0572149384640059,-0.2840143157278855,0.0,0.0,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425412339577275,0.0,1.7606079304270428,0
11.710741854072957,4.895620690835034,0.0,0.6,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
-0.1851275342774272,-0.496971870024225,0.0,0.0,5.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.7729167679023383,0
11.710741854072957,4.895620690835034,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
11.710741854072957,4.895620690835034,0.0,0.0,4.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
1.3018561392663706,0.765620723875034,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.6919728897709279,0
-0.1851275342774272,2.095620713235034,0.0,0.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.2685794131713847,0
-0.1851275342774272,-0.3543792671649658,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.8902114835924123,0
-0.1851275342774272,1.162287396701701,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.5868630811862556,0
-0.1851275342774272,-0.0043792699649658,0.0,0.0,2.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.2873065338841172,0
0.0734783168189422,-0.2985821556113427,11.43941195,0.0,4.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.919315822986439,0.0,1.0836887800046022,1
-0.1851275342774272,0.6956207244350342,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.3320504232924904,0
11.710741854072957,4.895620690835034,0.0,1.0,-1.0,-0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
11.710741854072957,4.895620690835034,0.0,0.4,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
-0.1851275342774272,0.095620741235034,0.0,0.0,-1.0,-0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.0304354404794622,0
-0.1851275342774272,-0.2377125920982992,0.0,0.8,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,1.405903767273358,0
-0.1851275342774272,-0.1443792688449658,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.8115730532069083,0
0.8061949345782202,0.9289540465683676,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.0863382174663596,0
11.710741854072957,4.895620690835034,0.0,0.8,0.0,-0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
11.710741854072957,4.895620690835034,0.0,0.0,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
3.213692282468489,1.695620724435034,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.271179542333566,0
-0.1851275342774272,1.162287396701701,0.0,0.0,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.6232648894567936,0
1.5142824038352043,-0.0377125976982992,0.0,0.4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.7038688934844132,0
-0.1851275342774272,-0.4833266301333869,0.0,0.0,-1.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.1366940521767408,0
-0.1851275342774272,-0.37496749900026,0.0,0.4,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5298961514897984,0.0,-0.6414646031315925,0
11.710741854072957,4.895620690835034,0.0,0.0,-1.0,-0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
-0.1851275342774272,2.095620713235034,0.0,0.0,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.1047712759539642,0
-0.1851275342774272,-0.2736100478111196,0.0,0.0,0.0,-0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.7667720182156449,0
0.0351663609081271,0.0215466578276266,0.0,0.6,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.1963301010536927,0
-0.1851275342774272,2.095620713235034,0.0,0.2,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.4505884545240742,0
2.7888398128101684,1.162287396701701,0.0,0.2,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,8.452687151644984,0
-0.1851275342774272,-0.0043792699649658,0.0,0.6,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.0956708238863297,0
2.080752343553184,1.5622873855017008,0.0,0.6,2.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.7912053747698216,0
0.0627030978063213,0.1822874045417007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.4144095145045825,0
-0.1851275342774272,-0.4538529623691762,0.0,0.4,2.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0418489105563836,0.0,1.473130030947263,0
-0.1851275342774272,0.0511762855905896,17.53595893,1.0,-1.0,1.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4170067196021991,0.0,0.1117236890234452,1
-0.1851275342774272,0.2289540521683675,0.0,0.4,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,1.466573447724255,0
-0.1851275342774272,-0.3260922673912618,0.0,0.8,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4272693952283445,16.0,1.0555676601352528,0
0.2347267074193377,-0.210261616317907,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5914722052466708,0.0,-0.4480902911400141,0
8.736774506985359,3.4956207020350334,0.0,0.0,-1.0,1.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.5597938793356879,0
2.458398970031837,1.3696947910424415,0.0,0.8,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.1816195378584331,0
2.7888398128101684,1.162287396701701,0.0,0.0,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.5597938793356879,0
2.7888398128101684,1.162287396701701,0.0,0.8,1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,1.0236847804327105,0
-0.1342904769669649,-0.2026621083787031,0.0,0.0,3.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0231154550939525,23.5,0.3884202594900666,0
-0.1851275342774272,-0.2377125920982992,0.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,1.251196082123572,0
11.710741854072957,4.895620690835034,0.0,0.4,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
11.710741854072957,4.895620690835034,0.0,0.8,-1.0,-0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
0.2907072412565881,-0.0323792697409658,0.0,0.2,2.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2425412339577275,0.0,-0.4156427185843578,0
0.5823479216444065,0.289169115686647,0.0,0.2,-1.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,93.0,0.2177891913721709,0
-0.1851275342774272,-0.5488236976094104,0.0,0.0,-1.0,-0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.0870759525902356,0
-0.1851275342774272,-0.3414163032686695,0.0,0.8,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.9358581948212252,0
0.8963151265763626,0.0592570855259432,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.8582220155666289,0
-0.1851275342774272,1.395620718835034,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.6189468177753119,0
-0.1851275342774272,2.4067318187461453,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.7779725746065795,0
-0.1851275342774272,0.2289540521683675,0.0,0.0,2.0,0.3333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.4230549439688351,0
-0.1851275342774272,0.6956207244350342,0.0,0.6,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,0.1818929641765216,0
-0.1851275342774272,0.2581207279350342,0.0,0.8,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,37.5,0.0989055083302314,0
-0.1851275342774272,1.162287396701701,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.5537269112905983,0
1.4802941800916265,2.6422873888617007,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.0819374144024451,0
11.710741854072957,4.895620690835034,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-1.0512182909879493,0
-0.1851275342774272,0.436361474509108,0.0,0.4,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,3.957400882665624,0
-0.1851275342774272,0.6956207244350342,0.0,0.4,-1.0,1.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.2304788537268823,0
-0.1851275342774272,-0.4930585060555319,0.0,0.6,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5323396456865,0.0,0.2858106102142077,0
7.745452038129712,3.9622873743017,0.0,0.0,2.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,-0.8934771218156186,0
-0.1851275342774272,2.095620713235034,0.0,0.0,4.0,-0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2090164935926695,0.0,2.989382427041756,0
-0.1851275342774272,-0.0821570533427435,0.0,0.0,0.0,-0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201490531453146,0.0,-0.5624481779312517,0
